Date,CompanyPostalCode,County,CategoryId,CategoryName,LaborRate,MeanIncome,HousePrice,BCI_County_TimeSeries
8/1/2020,95337,San Joaquin County,107911,window,35,103772,103772,6744
8/1/2020,95337,San Joaquin County,108268,hvac,65,103772,103772,6744
8/1/2020,92081,San Diego County,108408,foundation & retaining wall,75,99684,99684,6869
8/1/2020,90706,Los Angeles County,108814,electrical work,35,79884,79884,6772
8/1/2020,90606,Los Angeles County,108658,interior painting,35,87908,87908,6772
8/1/2020,92081,San Diego County,109877,deck | patio,75,99684,99684,6869
8/1/2020,90706,Los Angeles County,108221,paving work,35,79884,79884,6772
8/1/2020,92394,San Bernardino County,108774,flooring,40,94001,94001,6621
8/1/2020,92081,San Diego County,109411,doors & casings,75,99684,99684,6869
8/1/2020,90249,Los Angeles County,108761,interior and exterior lights,65,82585,82585,6772
8/1/2020,95120,Santa Clara County,107857,exterior siding,95,243160,243160,7292
8/1/2020,95337,San Joaquin County,107871,electrical work,35,103772,103772,6744
8/1/2020,90606,Los Angeles County,108555,window,35,87908,87908,6772
8/1/2020,90606,Los Angeles County,108098,flooring,35,87908,87908,6772
8/1/2020,90706,Los Angeles County,108237,flooring,35,79884,79884,6772
8/1/2020,90606,Los Angeles County,108357,acoustic panel ceiling tile,35,87908,87908,6772
8/1/2020,94010,San Mateo County,107784,exterior painting,50,264264,264264,7583
8/1/2020,95603,Placer County,107524,window,60,98616,98616,6864
8/1/2020,95603,Placer County,108516,interior & exterior painting,60,98616,98616,6864
8/1/2020,95337,San Joaquin County,108272,plumbing work,35,103772,103772,6744
8/1/2020,95337,San Joaquin County,108588,roofing,40,103772,103772,6744
8/1/2020,90606,Los Angeles County,107842,mechanical,35,87908,87908,6772
8/1/2020,95337,San Joaquin County,107551,flooring,35,103772,103772,6744
8/1/2020,90249,Los Angeles County,108760,flooring,65,82585,82585,6772
8/1/2020,95603,Placer County,107526,drywall work,60,98616,98616,6864
8/1/2020,92653,Orange County,108694,interior painting,45,155769,155769,7018
8/1/2020,94941,Marin County,107506,interior & exterior painting,75,246206,246206,7294
8/1/2020,92653,Orange County,108690,interior and exterior lights,35,155769,155769,7018
8/1/2020,94553,Contra Costa County,108316,doors & casings,50,128626,128626,7104
8/1/2020,94941,Marin County,107510,flooring,75,246206,246206,7294
8/1/2020,94941,Marin County,108728,flooring,75,246206,246206,7294
8/1/2020,92394,San Bernardino County,108772,plumbing work,40,94001,94001,6621
8/1/2020,94553,Contra Costa County,108312,roofing,50,128626,128626,7104
8/1/2020,94553,Contra Costa County,108313,exterior siding,50,128626,128626,7104
8/1/2020,92081,San Diego County,109874,flooring,75,99684,99684,6869
8/1/2020,94941,Marin County,107505,doors & casings,75,246206,246206,7294
8/1/2020,95603,Placer County,108416,deck | patio,60,98616,98616,6864
8/1/2020,90706,Los Angeles County,108229,site preparation & maintenance,35,79884,79884,6772
8/1/2020,94941,Marin County,108201,electrical work,100,246206,246206,7294
8/1/2020,95337,San Joaquin County,107546,roofing,35,103772,103772,6744
8/1/2020,94941,Marin County,107534,interior & exterior painting,75,246206,246206,7294
8/1/2020,95337,San Joaquin County,107869,drywall work,35,103772,103772,6744
8/1/2020,94590,Solano County,108378,doors & casings,35,71632,71632,6820
8/1/2020,92117,San Diego County,108885,blank template,35,109276,109276,6869
8/1/2020,92394,San Bernardino County,107724,drywall work,45,94001,94001,6621
8/1/2020,91765,Los Angeles County,108998,flooring,35,124435,124435,6772
8/1/2020,95747,Placer County,107633,new home or addition,50,130719,130719,6864
8/1/2020,90606,Los Angeles County,107845,flooring,35,87908,87908,6772
8/1/2020,92394,San Bernardino County,113021,hvac,45,94001,94001,6621
8/1/2020,94590,Solano County,108374,flooring,50,71632,71632,6820
8/1/2020,90606,Los Angeles County,108657,flooring,35,87908,87908,6772
8/1/2020,94941,Marin County,107507,landscape,75,246206,246206,7294
8/1/2020,94941,Marin County,108727,interior painting,75,246206,246206,7294
8/1/2020,92653,Orange County,108689,drywall work,50,155769,155769,7018
8/1/2020,95337,San Joaquin County,107912,fence and gate,35,103772,103772,6744
8/1/2020,94941,Marin County,108198,tiling,75,246206,246206,7294
8/1/2020,94941,Marin County,108138,blank template,75,246206,246206,7294
8/1/2020,95337,San Joaquin County,107873,interior painting,35,103772,103772,6744
8/1/2020,95337,San Joaquin County,107872,flooring,35,103772,103772,6744
8/1/2020,92653,Orange County,108692,fireplace,40,155769,155769,7018
8/1/2020,95337,San Joaquin County,107548,drywall work,35,103772,103772,6744
8/1/2020,92394,San Bernardino County,107726,doors & casings,40,94001,94001,6621
8/1/2020,94941,Marin County,107503,hvac,75,246206,246206,7294
8/1/2020,94941,Marin County,108724,site preparation & maintenance,75,246206,246206,7294
8/1/2020,95603,Placer County,107530,doors & casings,60,98616,98616,6864
8/1/2020,94941,Marin County,108197,interior & exterior painting,75,246206,246206,7294
8/1/2020,95337,San Joaquin County,107910,exterior siding,35,103772,103772,6744
8/1/2020,95603,Placer County,107527,flooring,60,98616,98616,6864
8/1/2020,92394,San Bernardino County,107729,drywall work,40,94001,94001,6621
8/1/2020,94553,Contra Costa County,108308,drywall work,50,128626,128626,7104
8/1/2020,95258,San Joaquin County,109282,tiling,35,117035,117035,6744
8/1/2019,90606,Los Angeles County,85616,hvac,35,87908,87908,6641
8/1/2019,95337,San Joaquin County,87317,roofing,35,103772,103772,6614
8/1/2019,95337,San Joaquin County,86863,interior painting,35,103772,103772,6614
8/1/2019,95120,Santa Clara County,88466,flooring,75,243160,243160,7151
8/1/2019,95120,Santa Clara County,87607,foundation & retaining wall,75,243160,243160,7151
8/1/2019,95020,Santa Clara County,85425,site preparation & maintenance,90,136348,136348,7151
8/1/2019,90606,Los Angeles County,87330,design & permit service,35,87908,87908,6641
8/1/2019,95120,Santa Clara County,88449,plumbing work,75,243160,243160,7151
8/1/2019,92394,San Bernardino County,87229,landscape,38,94001,94001,6493
8/1/2019,92618,Orange County,86435,electrical work,40,145826,145826,6883
8/1/2019,95337,San Joaquin County,86104,paving work,35,103772,103772,6614
8/1/2019,92394,San Bernardino County,86166,doors & casings,45,94001,94001,6493
8/1/2019,95120,Santa Clara County,88456,electrical work,75,243160,243160,7151
8/1/2019,94553,Contra Costa County,86154,fence and gate,50,128626,128626,6967
8/1/2019,92563,Riverside County,87125,interior & exterior painting,50,121519,121519,6583
8/1/2019,95020,Santa Clara County,85423,interior & exterior painting,90,136348,136348,7151
8/1/2019,95337,San Joaquin County,86577,blank template,35,103772,103772,6614
8/1/2019,92618,Orange County,86439,flooring,40,145826,145826,6883
8/1/2019,92117,San Diego County,85495,site preparation & maintenance,35,109276,109276,6737
8/1/2019,94553,Contra Costa County,85762,window,50,128626,128626,6967
8/1/2019,95603,Placer County,87602,insulation,60,98616,98616,6732
8/1/2019,92806,Orange County,85814,interior painting,50,98413,98413,6883
8/1/2019,95020,Santa Clara County,85428,interior painting,90,136348,136348,7151
8/1/2019,94553,Contra Costa County,87407,interior and exterior lights,50,128626,128626,6967
8/1/2019,95471,Sonoma County,86514,doors & casings,99,75678,75678,6694
8/1/2019,95361,Stanislaus County,85739,interior painting,85,100728,100728,6517
8/1/2019,95120,Santa Clara County,86494,deck | patio,115,243160,243160,7151
8/1/2019,94553,Contra Costa County,86277,powder room,50,128626,128626,6967
8/1/2019,95337,San Joaquin County,86579,blank template,35,103772,103772,6614
8/1/2019,92618,Orange County,86436,drywall work,40,145826,145826,6883
8/1/2019,92618,Orange County,86438,doors & casings,40,145826,145826,6883
8/1/2019,92653,Orange County,85578,window,50,155769,155769,6883
8/1/2019,92394,San Bernardino County,86544,paving work,65,94001,94001,6493
8/1/2019,95020,Santa Clara County,85417,site preparation & maintenance,90,136348,136348,7151
8/1/2019,95603,Placer County,86629,flooring,60,98616,98616,6732
8/1/2019,92563,Riverside County,85927,drywall work,50,121519,121519,6583
8/1/2019,92653,Orange County,85577,doors & casings,50,155769,155769,6883
8/1/2019,95020,Santa Clara County,85422,exterior siding,90,136348,136348,7151
8/1/2019,95603,Placer County,86875,insulation,60,98616,98616,6732
8/1/2019,95120,Santa Clara County,88464,window,75,243160,243160,7151
8/1/2019,90606,Los Angeles County,85647,flooring,35,87908,87908,6641
8/1/2019,92394,San Bernardino County,86163,tiling,45,94001,94001,6493
8/1/2019,92563,Riverside County,86662,doors & casings,50,121519,121519,6583
8/1/2019,92081,San Diego County,86226,laundry room,75,99684,99684,6737
8/1/2019,92563,Riverside County,86661,roofing,50,121519,121519,6583
8/1/2019,92117,San Diego County,85493,paving work,35,109276,109276,6737
8/1/2019,95120,Santa Clara County,88460,hvac,75,243160,243160,7151
8/1/2019,95337,San Joaquin County,86127,plumbing work,35,103772,103772,6614
8/1/2019,92653,Orange County,85580,flooring,57,155769,155769,6883
8/1/2019,92394,San Bernardino County,86159,hvac,45,94001,94001,6493
8/1/2019,92563,Riverside County,85932,flooring,50,121519,121519,6583
8/1/2019,94553,Contra Costa County,87406,flooring,50,128626,128626,6967
8/1/2019,95337,San Joaquin County,86862,drywall work,35,103772,103772,6614
8/1/2019,92618,Orange County,86726,window,45,145826,145826,6883
8/1/2019,94553,Contra Costa County,87408,interior painting,50,128626,128626,6967
8/1/2019,94553,Contra Costa County,85820,electrical work,50,128626,128626,6967
8/1/2019,92394,San Bernardino County,86543,acoustic panel ceiling tile,65,94001,94001,6493
8/1/2019,95120,Santa Clara County,88459,mechanical,75,243160,243160,7151
8/1/2019,95120,Santa Clara County,88474,roofing,75,243160,243160,7151
8/1/2019,95120,Santa Clara County,87605,site preparation & maintenance,75,243160,243160,7151
8/1/2019,95337,San Joaquin County,86126,design & permit service,35,103772,103772,6614
8/1/2019,95120,Santa Clara County,95245,skylight,75,243160,243160,7151
8/1/2019,90220,Los Angeles County,85452,design & permit service,40,71566,71566,6641
8/1/2019,92618,Orange County,86434,interior and exterior lights,40,145826,145826,6883
8/1/2019,95120,Santa Clara County,103224,interior & exterior painting,75,243160,243160,7151
8/1/2019,95471,Sonoma County,86511,design & permit service,99,75678,75678,6694
8/1/2019,95120,Santa Clara County,86501,blank template,115,243160,243160,7151
8/1/2019,95120,Santa Clara County,100157,laundry room,75,243160,243160,7151
8/1/2019,95337,San Joaquin County,85485,roofing,35,103772,103772,6614
8/1/2019,92081,San Diego County,86324,interior painting,75,99684,99684,6737
8/1/2019,95120,Santa Clara County,88473,doors & casings,75,243160,243160,7151
8/1/2019,92108,San Diego County,85771,hvac,50,99445,99445,6737
8/1/2019,92806,Orange County,86720,pergolas or gazebos,50,98413,98413,6883
8/1/2019,95603,Placer County,87600,exterior siding,60,98616,98616,6732
8/1/2019,92653,Orange County,85575,electrical work,50,155769,155769,6883
8/1/2019,94010,San Mateo County,86806,window,50,264264,264264,7437
8/1/2019,90606,Los Angeles County,85613,site preparation & maintenance,35,87908,87908,6641
8/1/2019,95120,Santa Clara County,88461,hvac,75,243160,243160,7151
8/1/2019,95337,San Joaquin County,86860,laundry room,35,103772,103772,6614
8/1/2019,95361,Stanislaus County,85592,deck | patio,95,100728,100728,6517
8/1/2019,92653,Orange County,85581,interior painting,44,155769,155769,6883
8/1/2019,92806,Orange County,85813,flooring,50,98413,98413,6883
8/1/2019,92618,Orange County,86437,interior painting,40,145826,145826,6883
8/1/2019,90606,Los Angeles County,92142,flooring,35,87908,87908,6641
8/1/2019,92117,San Diego County,86199,roofing,39,109276,109276,6737
8/1/2019,92653,Orange County,85574,drywall work,61,155769,155769,6883
8/1/2019,92081,San Diego County,86220,electrical work,75,99684,99684,6737
8/1/2019,90606,Los Angeles County,86821,electrical work,35,87908,87908,6641
8/1/2019,95120,Santa Clara County,88462,exterior siding,75,243160,243160,7151
8/1/2019,95471,Sonoma County,86512,laundry room,99,75678,75678,6694
8/1/2019,95603,Placer County,86628,drywall work,60,98616,98616,6732
8/1/2019,92081,San Diego County,86070,powder room,75,99684,99684,6737
8/1/2019,92563,Riverside County,86663,paving work,50,121519,121519,6583
8/1/2019,92394,San Bernardino County,85796,new home or addition,65,94001,94001,6493
8/1/2019,95361,Stanislaus County,85738,drywall work,85,100728,100728,6517
8/1/2019,94505,Contra Costa County,86649,laundry room,130,151675,151675,6967
8/1/2019,95603,Placer County,86630,interior painting,60,98616,98616,6732
8/1/2019,90606,Los Angeles County,85615,electrical work,35,87908,87908,6641
8/1/2019,95120,Santa Clara County,88463,window,82,243160,243160,7151
8/1/2019,90606,Los Angeles County,86717,electrical work,35,87908,87908,6641
8/1/2019,95240,San Joaquin County,85851,new home or addition,65,73487,73487,6614
8/1/2019,95020,Santa Clara County,85427,doors & casings,90,136348,136348,7151
8/1/2019,95471,Sonoma County,86513,drywall work,99,75678,75678,6694
8/1/2019,92563,Riverside County,85928,interior painting,50,121519,121519,6583
8/1/2019,95120,Santa Clara County,88475,tiling,75,243160,243160,7151
8/1/2019,92394,San Bernardino County,86158,electrical work,45,94001,94001,6493
8/1/2019,92081,San Diego County,86208,powder room,75,99684,99684,6737
8/1/2019,95240,San Joaquin County,87350,deck | patio,65,73487,73487,6614
8/1/2019,92081,San Diego County,86221,doors & casings,75,99684,99684,6737
8/1/2019,95337,San Joaquin County,86864,roofing,35,103772,103772,6614
8/1/2019,92394,San Bernardino County,85817,exterior painting,85,94001,94001,6493
8/1/2019,92563,Riverside County,87123,flooring,50,121519,121519,6583
8/1/2019,94505,Contra Costa County,86650,fireplace,130,151675,151675,6967
8/1/2019,90606,Los Angeles County,85845,acoustic panel ceiling tile,35,87908,87908,6641
8/1/2019,95337,San Joaquin County,86580,electrical work,35,103772,103772,6614
7/1/2021,94941,Marin County,141513,roofing,75,246206,246206,8155
7/1/2021,94703,Alameda County,142856,exterior siding,95,127085,127085,7915
7/1/2021,92806,Orange County,142401,flooring,48,98413,98413,7846
7/1/2021,90230,Los Angeles County,143348,exterior siding,85,121365,121365,7571
7/1/2021,90230,Los Angeles County,143355,flooring,85,121365,121365,7571
7/1/2021,90606,Los Angeles County,142776,mechanical,35,87908,87908,7571
7/1/2021,92806,Orange County,141343,interior painting,48,98413,98413,7846
7/1/2021,95337,San Joaquin County,142339,interior painting,85,103772,103772,7539
7/1/2021,90606,Los Angeles County,142757,mechanical,35,87908,87908,7571
7/1/2021,90230,Los Angeles County,143670,roofing,185,121365,121365,7571
7/1/2021,94941,Marin County,141719,design & permit service,113,246206,246206,8155
7/1/2021,90230,Los Angeles County,143354,tiling,85,121365,121365,7571
7/1/2021,94703,Alameda County,144775,window,95,127085,127085,7915
7/1/2021,94941,Marin County,143988,doors & casings,75,246206,246206,8155
7/1/2021,91765,Los Angeles County,143476,electrical work,40,124435,124435,7571
7/1/2021,95747,Placer County,142798,exterior siding,50,130719,130719,7674
7/1/2021,94121,San Francisco County,143622,powder room,100,149569,149569,9030
7/1/2021,94010,San Mateo County,143643,interior painting,50,264264,264264,8478
7/1/2021,95747,Placer County,143266,paving work,75,130719,130719,7674
7/1/2021,91765,Los Angeles County,143479,interior painting,40,124435,124435,7571
7/1/2021,95973,Butte County,143412,deck | patio,50,100204,100204,7432
